time,temperature_2m (°C),precipitation (mm),cloud_cover (%),visibility (m),wind_speed_10m (km/h)
2022-08-24T01:00,23,0,0,22700,8.8
2022-08-24T02:00,22.4,0,0,20600,9.5
2022-08-24T03:00,21.6,0,0,17100,8
2022-08-24T04:00,21.6,0,0,19400,9.3
2022-08-24T05:00,21,0,1,17900,5.9
2022-08-24T06:00,21.7,0,2,18500,7.3
2022-08-24T07:00,22.8,0,3,20800,11.2
2022-08-24T08:00,24.2,0,7,19900,10.7
2022-08-24T09:00,26.6,0,1,27400,11.8
2022-08-24T10:00,28.6,0,0,32000,11.7
2022-08-24T11:00,29.6,0,24,33700,11.3
2022-08-24T12:00,31,0,24,42700,13.4
2022-08-24T13:00,31.9,0,30,49600,15.2
2022-08-24T14:00,31.9,0,36,52500,13.7
2022-08-24T15:00,32.2,0,16,53000,13.2
2022-08-24T16:00,31.9,0,5,55000,18.1
2022-08-24T17:00,31.2,0,30,55900,13.7
2022-08-24T18:00,29.8,0,0,53300,8.7
2022-08-24T19:00,28.5,0,48,52300,10.2
2022-08-24T20:00,27.7,0,0,51400,8.2
2022-08-24T21:00,27.1,0,0,49100,6.6
2022-08-24T22:00,27,0,0,42100,4.2
2022-08-24T23:00,24.7,0,0,33700,3.9
2022-08-25T00:00,23.9,0,0,33100,4
2022-08-25T01:00,23.5,0,0,32000,5.1
2022-08-25T02:00,22.9,0,1,34600,4.9
2022-08-25T03:00,22.7,0,25,30500,3.8
2022-08-25T04:00,21.3,0,0,25200,4.3
2022-08-25T05:00,21.7,0,1,24700,1.8
2022-08-25T06:00,21.9,0,11,22900,0.7
2022-08-25T07:00,24.1,0,2,26100,2.8
2022-08-25T08:00,27.1,0,4,36100,7.4
2022-08-25T09:00,28.6,0,3,39200,11.8
2022-08-25T10:00,29.8,0,1,44200,11
2022-08-25T11:00,30.9,0,0,48100,7.9
2022-08-25T12:00,31.9,0,23,50800,8.2
2022-08-25T13:00,32.7,0,22,51700,2.6
2022-08-25T14:00,32.6,0,32,48900,10.6
2022-08-25T15:00,31.8,0,93,47900,16.7
2022-08-25T16:00,30.6,0,6,47400,17.7
2022-08-25T17:00,29.4,0,28,41500,16.9
2022-08-25T18:00,27.6,0,56,36900,15.5
2022-08-25T19:00,27.5,0,62,35500,13.7
2022-08-25T20:00,27.3,0,99,39200,12.2
2022-08-25T21:00,26.3,0,99,36400,3.6
2022-08-25T22:00,26,0,99,35500,1.8
2022-08-25T23:00,25.4,0,99,37300,3.9
2022-08-26T00:00,23.3,0,100,25800,5.6
2022-08-26T01:00,24.4,0,100,27900,7.9
2022-08-26T02:00,23.2,0,27,23200,2.3
2022-08-26T03:00,23.6,0,1,23600,5
2022-08-26T04:00,22.7,0,0,22100,5.2
2022-08-26T05:00,22.8,0,0,20000,4.1
2022-08-26T06:00,23.1,0,21,18400,4.8
2022-08-26T07:00,25.3,0,38,21800,6.4
2022-08-26T08:00,26.3,0,0,21400,6.9
2022-08-26T09:00,27,0,2,19400,7.1
2022-08-26T10:00,27.6,0,100,25300,14.2
2022-08-26T11:00,29.6,0,11,24600,15.5
2022-08-26T12:00,28.9,0,26,24300,18.4
2022-08-26T13:00,26.5,0,87,16900,17.4
2022-08-26T14:00,27.2,0,95,18100,13.3
2022-08-26T15:00,27.4,0,72,16100,13.7
2022-08-26T16:00,28.8,0,1,21900,12.9
2022-08-26T17:00,29,0.4,100,20500,5.3
2022-08-26T18:00,31.5,0,31,51700,11.5
2022-08-26T19:00,29.3,0,1,42700,4.7
2022-08-26T20:00,27.7,0,8,33100,7.6
2022-08-26T21:00,27.5,0,13,35800,6.4
2022-08-26T22:00,27.4,0,15,34900,9
2022-08-26T23:00,26.8,0,5,30800,9.2
2022-08-27T00:00,25.8,0,3,27000,7.1
2022-08-27T01:00,25.6,0,21,24900,13.5
2022-08-27T02:00,25,0,0,25700,4.2
2022-08-27T03:00,24.3,0,0,25400,6.6
2022-08-27T04:00,24,0,0,23900,6.4
2022-08-27T05:00,23.5,0,1,23100,6.6
2022-08-27T06:00,23.4,0,18,22600,7.8
2022-08-27T07:00,24.7,0,5,22900,10.8
2022-08-27T08:00,26,0,5,28500,12.2
2022-08-27T09:00,27.3,0,3,30400,9.1
2022-08-27T10:00,28.8,0,15,36000,9.8
2022-08-27T11:00,29.9,0,28,40300,8
2022-08-27T12:00,30.7,0,29,42300,3.2
2022-08-27T13:00,31,0,35,39000,3
2022-08-27T14:00,30.7,0,100,36200,2
2022-08-27T15:00,30.9,0,43,40900,0.8
2022-08-27T16:00,28.7,0,100,38200,10.1
2022-08-27T17:00,28.1,0,1,31000,15
2022-08-27T18:00,27.1,0,2,28400,10.5
2022-08-27T19:00,24.7,0,50,23200,10.9
2022-08-27T20:00,24.1,0,8,19100,6.6
2022-08-27T21:00,24.1,0,1,19700,5.4
2022-08-27T22:00,23.4,0,0,16400,4.3
2022-08-27T23:00,23.1,0,50,16400,7.7
2022-08-28T00:00,23,0,2,15900,7.8
2022-08-28T01:00,22.6,0,48,14800,8.2
2022-08-28T02:00,21.8,0,7,12200,7.7
2022-08-28T03:00,22.6,0,19,16200,11.6
2022-08-28T04:00,22.3,0,1,16400,8.4
2022-08-28T05:00,22.8,0,100,17700,10.4
2022-08-28T06:00,22.6,0,100,16100,9.8
2022-08-28T07:00,22.8,0,100,17000,13.9
2022-08-28T08:00,22.7,0,100,16400,12.1
2022-08-28T09:00,23.5,0,100,17600,12.2
2022-08-28T10:00,23.9,0,100,17100,12.1
2022-08-28T11:00,25.4,0,100,20400,10
2022-08-28T12:00,25.6,0,91,20300,8.6
2022-08-28T13:00,25.5,0,100,22800,10.1
2022-08-28T14:00,26.8,0,100,22000,11.4
2022-08-28T15:00,26.6,0,100,22200,8
2022-08-28T16:00,26,0,64,18700,9.1
2022-08-28T17:00,24.9,0,21,17200,15
2022-08-28T18:00,24.2,0,19,17800,14
2022-08-28T19:00,23.1,0,100,16000,11.3
2022-08-28T20:00,23.5,0,100,18800,8
2022-08-28T21:00,22.6,0,100,12700,4.3
2022-08-28T22:00,22.7,0,100,14200,9.1
2022-08-28T23:00,22.7,0,100,14400,7.4
2022-08-29T00:00,22.7,0,100,14200,4.1
2022-08-29T01:00,23.5,0,100,15200,6.6
2022-08-29T02:00,23.1,0,100,13600,2.9
2022-08-29T03:00,22.9,0,100,13500,5.2
2022-08-29T04:00,23.5,0,100,14800,2.4
2022-08-29T05:00,23.5,0,100,14300,0.7
2022-08-29T06:00,23.2,0,30,13300,4.1
2022-08-29T07:00,24.6,0,28,17800,5.1
2022-08-29T08:00,24.7,0,15,16100,7.2
2022-08-29T09:00,25.8,0,100,16800,8.8
2022-08-29T10:00,28.3,0,31,24900,9
2022-08-29T11:00,28.1,0,100,21400,14.4
2022-08-29T12:00,29,0,36,23400,12.5
2022-08-29T13:00,30.2,0,34,27600,13.7
2022-08-29T14:00,29.8,0,12,24200,17.4
2022-08-29T15:00,29.2,0,3,24600,20.1
2022-08-29T16:00,28.3,0,5,23100,21.2
2022-08-29T17:00,27.4,0,6,21700,20.2
2022-08-29T18:00,25.7,0,3,17600,20.1
2022-08-29T19:00,25.5,0,1,17500,16.4
2022-08-29T20:00,24.7,0,23,15300,13.7
2022-08-29T21:00,24.9,0,21,15800,13
2022-08-29T22:00,24.7,0,17,16900,9.5
2022-08-29T23:00,24.1,0,45,17100,10.4
2022-08-30T00:00,23.7,0,8,16400,8.4
2022-08-30T01:00,23.4,0,9,15700,10.8
2022-08-30T02:00,23,0,89,15300,9.4
2022-08-30T03:00,23.6,0,97,14600,7.6
2022-08-30T04:00,24,0,97,12800,7.8
2022-08-30T05:00,24.5,0,100,14400,12.9
2022-08-30T06:00,24.2,0,100,14000,7.2
2022-08-30T07:00,24.9,0,100,16200,12.4
2022-08-30T08:00,24.8,0,100,14200,13
2022-08-30T09:00,26.4,0,98,17300,10.9
2022-08-30T10:00,28.2,0,4,21300,8.9
2022-08-30T11:00,30.2,0,30,21500,16.7
2022-08-30T12:00,30.9,0,20,24400,11.9
2022-08-30T13:00,29.6,0,2,19400,20.2
2022-08-30T14:00,30.7,0,3,25600,24.5
2022-08-30T15:00,29.2,0,21,26000,23.1
2022-08-30T16:00,29.3,0,2,22400,28.2
2022-08-30T17:00,28.5,0,0,24300,23.7
2022-08-30T18:00,27,0,0,20300,21.1
2022-08-30T19:00,26.3,0,2,17800,21.1
2022-08-30T20:00,26.1,0,79,20800,20.4
2022-08-30T21:00,23,0,100,16100,21
2022-08-30T22:00,23,0,100,14800,8.7
2022-08-30T23:00,22.9,0,88,13300,7.2
2022-08-31T00:00,22.7,0,100,15500,8.1
2022-08-31T01:00,22.1,0,100,15200,9.9
2022-08-31T02:00,21.7,0,99,14800,9.5
2022-08-31T03:00,21.5,0,93,13600,7.6
2022-08-31T04:00,21.1,0,3,14500,10.5
2022-08-31T05:00,20.6,0,4,14800,8
2022-08-31T06:00,20.5,0,3,15300,9.4
2022-08-31T07:00,21.4,0,0,14800,10.8
2022-08-31T08:00,22.8,0,5,18700,14.2
2022-08-31T09:00,24.1,0,98,24800,13.4
2022-08-31T10:00,25.4,0,15,31000,14.5
2022-08-31T11:00,26.9,0,100,33500,15.8
2022-08-31T12:00,26.7,0,34,34200,20.9
2022-08-31T13:00,27.9,0,54,41400,18.4
2022-08-31T14:00,28.8,0,83,52100,19.6
2022-08-31T15:00,28.9,0,43,56100,23.9
2022-08-31T16:00,28.5,0,27,58300,21.3
2022-08-31T17:00,27.9,0,5,60700,17.7
2022-08-31T18:00,26.6,0,0,63700,17.6
2022-08-31T19:00,24.7,0,0,59500,11
2022-08-31T20:00,23.3,0,0,54800,8
2022-08-31T21:00,22.8,0,0,45000,6
2022-08-31T22:00,22.2,0,0,46900,10.2
2022-08-31T23:00,22.1,0,0,48100,7.9
2022-09-01T00:00,20.8,0,0,40800,10.4
2022-09-01T01:00,21,0,0,40600,14.3
2022-09-01T02:00,19.7,0,0,30600,10.4
2022-09-01T03:00,19.5,0,0,30200,10.7
2022-09-01T04:00,20,0,0,32000,9.1
2022-09-01T05:00,19.4,0,0,29000,10.2
2022-09-01T06:00,19.5,0,0,28400,10.1
2022-09-01T07:00,21.6,0,0,29500,8.8
2022-09-01T08:00,23.1,0,0,29400,10
2022-09-01T09:00,24.3,0,1,34000,12.7
2022-09-01T10:00,26.6,0,4,43600,19.2
2022-09-01T11:00,27.4,0,2,44800,16.6
2022-09-01T12:00,29,0,3,53500,18.7
2022-09-01T13:00,29.7,0,0,57200,19.1
2022-09-01T14:00,30.2,0,0,63700,18
2022-09-01T15:00,30.5,0,0,64300,20
2022-09-01T16:00,30.2,0,0,63800,14.8
2022-09-01T17:00,29.5,0,3,74400,19.1
2022-09-01T18:00,27.4,0,0,70600,19.9
2022-09-01T19:00,25.8,0,0,68200,13.7
2022-09-01T20:00,24.2,0,0,59900,14.1
2022-09-01T21:00,22.9,0,0,55500,12.6
2022-09-01T22:00,22.7,0,0,57200,12.1
2022-09-01T23:00,20.5,0,0,43200,12.7
2022-09-02T00:00,19.6,0,0,36000,10.8
2022-09-02T01:00,18.8,0,0,38000,9.7
2022-09-02T02:00,17.3,0,0,29200,10
2022-09-02T03:00,16.9,0,0,36900,12.6
2022-09-02T04:00,16.4,0,0,34600,8.6
2022-09-02T05:00,15.8,0,0,31700,9.3
2022-09-02T06:00,15.8,0,0,29800,7.6
2022-09-02T07:00,17.5,0,1,30100,12
2022-09-02T08:00,19.7,0,9,27800,13.2
2022-09-02T09:00,21.1,0,16,32100,13
2022-09-02T10:00,21.7,0,16,25000,13.7
2022-09-02T11:00,22.6,0,12,31200,8.6
2022-09-02T12:00,25.2,0,6,38000,2.5
2022-09-02T13:00,24.5,0,91,31300,6.3
2022-09-02T14:00,24.9,0,65,31000,4.7
2022-09-02T15:00,24.9,0,28,33100,8.7
2022-09-02T16:00,24.5,0,18,29800,11.8
2022-09-02T17:00,24.1,0,8,31700,10.2
2022-09-02T18:00,22.5,0,0,29300,10
2022-09-02T19:00,21.4,0,6,26600,8.1
2022-09-02T20:00,20.6,0,1,22300,5.7
2022-09-02T21:00,20.3,0,0,22800,3.9
2022-09-02T22:00,19,0,0,19500,4.2
2022-09-02T23:00,18.9,0,0,19200,4.6
2022-09-03T00:00,18.6,0,5,17800,4.3
2022-09-03T01:00,18.3,0,45,20900,2.1
2022-09-03T02:00,17.3,0,1,15400,5.2
2022-09-03T03:00,17.5,0,100,15500,4.7
2022-09-03T04:00,17.9,0,50,15900,1.8
2022-09-03T05:00,17.2,0,45,15100,3.6
2022-09-03T06:00,17.8,0,5,16600,5.2
2022-09-03T07:00,19.2,0,77,16100,5.2
2022-09-03T08:00,21.3,0,28,19400,5.6
2022-09-03T09:00,22.5,0,18,21000,3.6
2022-09-03T10:00,24.5,0,35,24200,1.1
2022-09-03T11:00,26.5,0,37,27500,1.1
2022-09-03T12:00,26.4,0,32,28000,6.3
2022-09-03T13:00,26.4,0,35,26900,10.6
2022-09-03T14:00,26.2,0,20,26700,12.8
2022-09-03T15:00,25.7,0,13,25900,13.3
2022-09-03T16:00,25.2,0,29,26900,15.5
2022-09-03T17:00,24.5,0,4,25900,15.5
2022-09-03T18:00,23.1,0,3,24900,12
2022-09-03T19:00,22.5,0,2,25000,10
2022-09-03T20:00,22,0,0,22800,9.7
2022-09-03T21:00,21.5,0,9,18100,8.6
2022-09-03T22:00,21.6,0,48,18900,2.9
2022-09-03T23:00,21.9,0,89,21800,5.4
2022-09-04T00:00,21.3,0,99,18400,3.1
2022-09-04T01:00,21.3,0,99,17900,6.4
2022-09-04T02:00,21.3,0,53,17900,7.6
2022-09-04T03:00,21.3,0,22,21300,6.4
2022-09-04T04:00,21.9,0,14,18900,6.8
2022-09-04T05:00,20.9,0,100,15800,6.9
2022-09-04T06:00,21.7,0,72,15800,6
2022-09-04T07:00,22.1,0,44,15700,10.2
2022-09-04T08:00,22.4,0,50,14800,10.2
2022-09-04T09:00,24.2,0,30,16900,11.8
2022-09-04T10:00,26.7,0,37,24100,10.2
2022-09-04T11:00,28.3,0,37,33200,8
2022-09-04T12:00,29.2,0,34,29000,9.8
2022-09-04T13:00,30.1,0,45,30700,5.4
2022-09-04T14:00,30.7,0,45,34900,7.6
2022-09-04T15:00,31,0,45,33200,10.2
2022-09-04T16:00,29.2,0,99,24800,8.2
2022-09-04T17:00,27.9,0,63,23200,10.2
2022-09-04T18:00,27.4,0,32,25800,11.2
2022-09-04T19:00,25.7,0,6,20100,7.6
2022-09-04T20:00,25.1,0,11,19100,7.6
2022-09-04T21:00,25.1,0,50,18600,5.2
2022-09-04T22:00,24.8,0,100,19100,6.2
2022-09-04T23:00,23.9,0.4,100,19600,4.5
2022-09-05T00:00,23.3,0,99,16800,6.7
2022-09-05T01:00,23.2,0,99,17100,4.9
2022-09-05T02:00,23.4,0,99,18100,2.8
2022-09-05T03:00,23,0,69,16600,1.4
2022-09-05T04:00,22.6,0,73,15700,3.9
2022-09-05T05:00,22.6,0,99,13800,2.6
2022-09-05T06:00,22.7,0,100,14100,3.6
2022-09-05T07:00,22.7,0,87,14800,4
2022-09-05T08:00,23.1,0,99,14200,5.1
2022-09-05T09:00,24.5,0,98,14800,1.8
2022-09-05T10:00,26.7,0,87,18300,1.3
2022-09-05T11:00,28.4,0,51,23500,1.5
2022-09-05T12:00,28.4,0,85,27900,5.7
2022-09-05T13:00,30.2,0,100,33700,11.6
2022-09-05T14:00,29.3,0,99,30500,11.4
2022-09-05T15:00,28.7,0,99,29600,17.7
2022-09-05T16:00,27.3,0,99,33300,14.2
2022-09-05T17:00,26.5,0,99,23100,17.3
2022-09-05T18:00,25.3,0,99,17600,14.9
2022-09-05T19:00,25.5,0,99,20000,13.7
2022-09-05T20:00,25,0,99,20300,10
2022-09-05T21:00,24.9,0,99,20400,6.5
2022-09-05T22:00,24.7,0,99,21900,10.6
2022-09-05T23:00,23.7,0,99,17700,2.3
2022-09-06T00:00,22.9,0,100,15100,3.4
2022-09-06T01:00,22.5,0.4,100,15100,3.7
2022-09-06T02:00,22.3,0,100,12200,5.9
2022-09-06T03:00,22.5,0,100,13600,9.7
2022-09-06T04:00,22.9,0,100,14700,4.3
2022-09-06T05:00,22.7,0.4,99,14100,9.4
2022-09-06T06:00,22.6,0,100,8300,4.6
2022-09-06T07:00,23,1.1,100,14800,4.4
2022-09-06T08:00,22.4,1.4,100,5800,8
2022-09-06T09:00,22.5,0,99,19500,5.6
2022-09-06T10:00,23.5,0.7,100,13600,8.8
2022-09-06T11:00,21.9,2.5,100,12200,3.4
2022-09-06T12:00,21.5,2.9,100,18400,13.1
2022-09-06T13:00,21.4,0.4,100,16100,11.9
2022-09-06T14:00,21,0,100,14000,10.2
2022-09-06T15:00,20.6,0,100,12400,10.9
2022-09-06T16:00,20.2,0.4,100,13300,10.7
2022-09-06T17:00,20.5,0,100,13500,7.7
2022-09-06T18:00,20.5,1.8,100,2700,7.4
2022-09-06T19:00,20.6,0,100,12200,7.9
2022-09-06T20:00,20.4,1.8,100,12800,11.8
2022-09-06T21:00,20.1,0,100,13400,12
2022-09-06T22:00,19.5,0,100,13700,14.9
2022-09-06T23:00,19.3,0,100,15400,15.5
2022-09-07T00:00,19.5,0,100,15500,17.7
2022-09-07T01:00,19.3,0,100,15200,18.6
2022-09-07T02:00,19.3,0,100,14100,14.7
2022-09-07T03:00,19.2,0,100,14400,14
2022-09-07T04:00,18.8,0,100,14900,13.9
2022-09-07T05:00,18.6,0,100,14600,13.9
2022-09-07T06:00,18.6,0,100,15000,11.3
2022-09-07T07:00,18.8,0,100,15000,14.2
2022-09-07T08:00,18,0,100,12700,16.3
2022-09-07T09:00,19,0,100,14200,15.6
2022-09-07T10:00,19,0,100,13800,18.5
2022-09-07T11:00,19.2,0,100,16700,15
2022-09-07T12:00,21.1,0,100,20300,16.3
2022-09-07T13:00,21.1,0,100,20600,14.8
2022-09-07T14:00,22.1,0,100,23800,12.1
2022-09-07T15:00,21.9,0,100,25000,10.8
2022-09-07T16:00,22.8,0,100,28600,15.9
2022-09-07T17:00,22.6,0,11,27500,13.5
2022-09-07T18:00,22.6,0,100,30200,13
2022-09-07T19:00,21.4,0,88,27600,15.9
2022-09-07T20:00,21.4,0,100,30800,10.2
2022-09-07T21:00,21.9,0,84,29900,8.9
2022-09-07T22:00,20.2,0,78,22400,9.7
2022-09-07T23:00,20.7,0,100,20900,7.2
2022-09-08T00:00,19.9,0,100,18700,4.5
2022-09-08T01:00,20.1,0,50,25100,6.9
2022-09-08T02:00,19.4,0,64,22300,7.3
2022-09-08T03:00,18.8,0,12,20500,7.3
2022-09-08T04:00,18.3,0,90,19000,7.6
2022-09-08T05:00,18.3,0,22,19500,7.9
2022-09-08T06:00,17.8,0,30,18400,7.2
2022-09-08T07:00,19.4,0,100,22700,13.8
2022-09-08T08:00,21,0,41,27300,14.7
2022-09-08T09:00,22.3,0,18,27300,17.1
2022-09-08T10:00,23.2,0,100,29100,16.2
2022-09-08T11:00,23.6,0,100,30000,11.6
2022-09-08T12:00,23.8,0,81,30000,10.7
2022-09-08T13:00,25.3,0,100,33700,11.2
2022-09-08T14:00,25.2,0,96,35000,9.7
2022-09-08T15:00,25.2,0,70,34500,9.2
2022-09-08T16:00,25.2,0,41,31200,10.4
2022-09-08T17:00,24.5,0,34,32400,7.6
2022-09-08T18:00,22.4,0,8,25900,12.4
2022-09-08T19:00,21,0,3,28700,7.7
2022-09-08T20:00,19.8,0,12,26900,1.1
2022-09-08T21:00,19.2,0,0,24600,2.6
2022-09-08T22:00,18.1,0,11,18800,4
2022-09-08T23:00,17.9,0,1,15900,4.6
2022-09-09T00:00,17.6,0,0,16700,2.8
2022-09-09T01:00,17.2,0,1,15700,3.9
2022-09-09T02:00,16.8,0,6,13000,5.4
2022-09-09T03:00,16.5,0,3,14500,3.6
2022-09-09T04:00,16.1,0,9,14800,5.4
2022-09-09T05:00,15.7,0,4,14600,6.4
2022-09-09T06:00,15.4,0,0,16400,7.2
2022-09-09T07:00,17.6,0,3,21600,8
2022-09-09T08:00,19.7,0,0,30200,10.2
2022-09-09T09:00,21.6,0,1,33200,10
2022-09-09T10:00,22.9,0,0,33400,13
2022-09-09T11:00,24.9,0,0,44000,15.8
2022-09-09T12:00,25.6,0,0,49400,10.7
2022-09-09T13:00,26.4,0,0,58700,8.2
2022-09-09T14:00,26.7,0,0,50300,8.2
2022-09-09T15:00,27.1,0,0,64800,14.5
2022-09-09T16:00,27.2,0,0,57700,12.5
2022-09-09T17:00,25.7,0,0,48100,6.8
2022-09-09T18:00,22.8,0,0,25700,8.5
2022-09-09T19:00,21,0,0,21300,9.3
2022-09-09T20:00,19.3,0,0,17200,4.8
2022-09-09T21:00,19.6,0,0,17800,6.8
2022-09-09T22:00,18.5,0,1,16600,6.7
2022-09-09T23:00,18.3,0,3,14500,5.9
2022-09-10T00:00,17.5,0,4,12700,5.3
2022-09-10T01:00,18.2,0,0,16200,5.3
2022-09-10T02:00,17.1,0,11,16000,5.4
2022-09-10T03:00,16.6,0,4,15900,3.6
2022-09-10T04:00,16.7,0,0,18200,1.3
2022-09-10T05:00,16.5,0,1,18200,3.1
2022-09-10T06:00,16.7,0,50,18800,2.9
2022-09-10T07:00,18.8,0,61,17700,1
2022-09-10T08:00,21.3,0,99,25400,3.1
2022-09-10T09:00,23.6,0,23,33600,5.8
2022-09-10T10:00,25.8,0,68,37700,5.9
2022-09-10T11:00,27.4,0,5,43900,6.8
2022-09-10T12:00,28.6,0,0,51800,9.1
2022-09-10T13:00,29,0,0,62200,12.6
2022-09-10T14:00,29.4,0,2,66800,10.1
2022-09-10T15:00,28.9,0,23,56200,13.7
2022-09-10T16:00,27.6,0,44,44500,11.8
2022-09-10T17:00,26,0,6,39600,11.6
2022-09-10T18:00,24.5,0,99,34100,10.3
2022-09-10T19:00,24.1,0,99,30600,10.2
2022-09-10T20:00,23.3,0,57,27000,8
2022-09-10T21:00,22.5,0,7,21100,6.8
2022-09-10T22:00,22,0,50,18000,5.4
2022-09-10T23:00,21.8,0,99,19100,3.7
2022-09-11T00:00,21.5,0,44,17100,5.2
2022-09-11T01:00,22.1,0,99,21300,7.2
2022-09-11T02:00,20.7,0,99,17900,4.5
2022-09-11T03:00,21.5,0,100,20000,2.3
2022-09-11T04:00,21.3,0,99,21100,3.3
2022-09-11T05:00,21.4,0,80,22400,3.8
2022-09-11T06:00,21,0,100,21700,3.5
2022-09-11T07:00,22.3,0,100,22000,5.7
2022-09-11T08:00,22.2,0,100,20800,2.9
2022-09-11T09:00,23.7,0,87,25100,4.1
2022-09-11T10:00,23.9,0,100,25600,4.1
2022-09-11T11:00,22.9,0,100,20500,3.3
2022-09-11T12:00,22.3,1.4,74,18500,7
2022-09-11T13:00,22.9,0,99,19900,1.8
2022-09-11T14:00,22.8,0,100,17800,5.6
2022-09-11T15:00,22.4,0,99,17500,9.2
2022-09-11T16:00,21.3,0,100,15600,8.1
2022-09-11T17:00,20.4,0,100,15600,6.6
2022-09-11T18:00,20.2,0.4,100,16700,5.9
2022-09-11T19:00,19.5,2.2,100,4100,11
2022-09-11T20:00,19.9,0,100,12200,8
2022-09-11T21:00,19.9,0,100,12200,7.5
2022-09-11T22:00,19.9,1.1,100,3100,3.8
2022-09-11T23:00,20.6,0,100,12200,5.2
2022-09-12T00:00,21,0,100,12200,4.2
2022-09-12T01:00,20.9,1.4,100,12200,5.2
2022-09-12T02:00,20.6,0.4,100,12200,4.3
2022-09-12T03:00,20.7,0,100,12200,4.4
2022-09-12T04:00,20.7,0,100,12200,6.8
2022-09-12T05:00,20.4,0,100,12600,8.5
2022-09-12T06:00,20,0,100,12400,8
2022-09-12T07:00,20.2,0,100,12500,9.1
2022-09-12T08:00,20.3,0,100,12200,7.1
2022-09-12T09:00,21.3,0,100,14500,6.1
2022-09-12T10:00,22.3,0,100,15300,2.5
2022-09-12T11:00,24.1,0,44,19500,3.1
2022-09-12T12:00,24.9,0,34,21000,1.9
2022-09-12T13:00,27.7,0,29,25100,1.3
2022-09-12T14:00,26.6,0,100,23300,4
2022-09-12T15:00,26.2,0,7,20200,5.2
2022-09-12T16:00,27.6,0,4,26200,4.2
2022-09-12T17:00,27.9,0,14,32800,8.6
2022-09-12T18:00,25.8,0,33,29100,13.4
2022-09-12T19:00,24.6,0,41,19500,4.6
2022-09-12T20:00,23.6,0,99,17500,6.9
2022-09-12T21:00,22.8,0,99,14300,4.4
2022-09-12T22:00,23.2,0,100,13800,3.1
2022-09-12T23:00,23,0,100,12200,3.9
2022-09-13T00:00,23.1,0,100,12200,5.4
2022-09-13T01:00,22.7,0.4,100,13400,2.6
2022-09-13T02:00,22.4,0,100,10800,4.7
2022-09-13T03:00,22.2,0,100,12200,6.9
2022-09-13T04:00,21.4,2.2,100,700,6.4
2022-09-13T05:00,21.6,0,100,13000,6.6
2022-09-13T06:00,21.2,0,100,12500,5
2022-09-13T07:00,21.6,0,99,12500,4
2022-09-13T08:00,22.6,0,100,13700,4.7
2022-09-13T09:00,23,0,100,13400,2.5
2022-09-13T10:00,24.9,0,90,15800,4.3
2022-09-13T11:00,25.8,0,100,18500,3.9
2022-09-13T12:00,26.5,0,100,20900,10.8
2022-09-13T13:00,27.6,0,35,24000,10.3
2022-09-13T14:00,28.1,0,37,21700,13.9
2022-09-13T15:00,28,0,45,21600,17.7
2022-09-13T16:00,28.5,0,42,24900,17.9
2022-09-13T17:00,29,0,2,37300,22.4
2022-09-13T18:00,28.2,0,3,49900,22.5
2022-09-13T19:00,25.1,0,0,52300,22.3
2022-09-13T20:00,25.2,0,0,59100,15.1
2022-09-13T21:00,23.8,0,0,57900,14.1
2022-09-13T22:00,23.4,0,0,51100,14.8
2022-09-13T23:00,22.3,0,6,40900,12.9
2022-09-14T00:00,20.7,0,0,33200,9.5
2022-09-14T01:00,19.8,0,0,27400,11
2022-09-14T02:00,18.7,0,0,26900,10.8
2022-09-14T03:00,17.9,0,0,28500,7.4
2022-09-14T04:00,17.3,0,0,27600,7.7
2022-09-14T05:00,16.7,0,0,24600,6.6
2022-09-14T06:00,16.7,0,0,24300,8.3
2022-09-14T07:00,18.2,0,0,25300,10.5
2022-09-14T08:00,19.7,0,0,26200,11.7
2022-09-14T09:00,21.7,0,0,30900,13.9
2022-09-14T10:00,23.5,0,0,35300,16.2
2022-09-14T11:00,25,0,0,39500,17.4
2022-09-14T12:00,26.1,0,1,42700,17.3
2022-09-14T13:00,27.1,0,4,42600,18.2
2022-09-14T14:00,27.6,0,1,44600,19.3
2022-09-14T15:00,27.6,0,30,44300,22.7
2022-09-14T16:00,27.1,0,23,43300,21.6
2022-09-14T17:00,26.4,0,4,42200,16
2022-09-14T18:00,25.6,0,89,43900,12.1
2022-09-14T19:00,24.3,0,3,38600,5.1
2022-09-14T20:00,23.5,0,0,34800,6.5
2022-09-14T21:00,22.4,0,0,31100,7.9
2022-09-14T22:00,23.1,0,0,33800,12.7
2022-09-14T23:00,22.6,0,99,29100,16.2
2022-09-15T00:00,21.5,0,8,25400,11.6
2022-09-15T01:00,21.8,0,6,26600,12.6
2022-09-15T02:00,21.4,0,0,28400,10.2
2022-09-15T03:00,20.7,0,0,28300,10.8
2022-09-15T04:00,19.8,0,0,30500,11.5
2022-09-15T05:00,19.7,0,2,34400,14.6
2022-09-15T06:00,18.4,0,2,35500,21.5
2022-09-15T07:00,18.4,0,3,32400,16.8
2022-09-15T08:00,18.8,0,9,34500,18.8
2022-09-15T09:00,19.6,0,5,34300,17.4
2022-09-15T10:00,20.4,0,5,34600,14.5
2022-09-15T11:00,21.3,0,3,40000,16.6
2022-09-15T12:00,22.6,0,1,53200,13.9
2022-09-15T13:00,23.6,0,1,55100,13.5
2022-09-15T14:00,24.1,0,0,56400,12
